seed_percent,replication,num_seeds,expand_window,reached_in_window,reached_proportion
0.1,30,444,25,1890,0.37544696066746125
0.1,31,624,0,1548,0.3075089392133492
0.1,31,624,1,1888,0.3750496622963846
0.1,31,624,2,2012,0.39968216130313866
0.1,31,624,3,2107,0.4185538339292809
0.1,31,624,5,2209,0.4388160508541915
0.1,31,624,9,2253,0.4475566150178784
0.1,31,624,15,2265,0.4499404052443385
0.1,31,624,25,2285,0.4539133889551053
0.1,32,484,0,1460,0.29002781088597535
0.1,32,484,1,1765,0.3506158124751689
0.1,32,484,2,1855,0.3684942391736194
0.1,32,484,3,1898,0.377036154151768
0.1,32,484,5,1994,0.39610647596344856
0.1,32,484,9,2072,0.411601112435439
0.1,32,484,15,2103,0.41775923718712754
0.1,32,484,25,2114,0.41994437822804925
0.1,33,487,0,1431,0.28426698450536353
0.1,33,487,1,1851,0.367699642431466
0.1,33,487,2,1955,0.38835915772745333
0.1,33,487,3,2013,0.399880810488677
0.1,33,487,5,2052,0.40762812872467225
0.1,33,487,9,2089,0.41497814858959076
0.1,33,487,15,2091,0.41537544696066747
0.1,33,487,25,2094,0.4159713945172825
0.1,34,664,0,1533,0.3045292014302741
0.1,34,664,1,1923,0.38200238379022644
0.1,34,664,2,2049,0.40703218116805723
0.1,34,664,3,2125,0.422129519268971
0.1,34,664,5,2201,0.43722685736988476
0.1,34,664,9,2224,0.4417957886372666
0.1,34,664,15,2232,0.4433849821215733
0.1,34,664,25,2234,0.44378228049265
0.1,35,569,0,1576,0.3130711164084227
0.1,35,569,1,1932,0.3837902264600715
0.1,35,569,2,2067,0.41060786650774733
0.1,35,569,3,2124,0.42193087008343266
0.1,35,569,5,2179,0.43285657528804133
0.1,35,569,9,2213,0.43961064759634483
0.1,35,569,15,2243,0.44557012316249506
0.1,35,569,25,2245,0.4459674215335717
0.1,36,544,0,1463,0.29062375844259036
0.1,36,544,1,1933,0.38398887564560985
0.1,36,544,2,2155,0.4280889948351212
0.1,36,544,3,2245,0.4459674215335717
0.1,36,544,5,2323,0.46146205800556217
0.1,36,544,9,2355,0.46781883194278906
0.1,36,544,15,2362,0.4692093762415574
0.1,36,544,25,2364,0.4696066746126341
0.1,37,379,0,1096,0.21771950735001985
0.1,37,379,1,1482,0.2943980929678188
0.1,37,379,2,1624,0.322606277314263
0.1,37,379,3,1695,0.3367103694874851
0.1,37,379,5,1739,0.345450933651172
0.1,37,379,9,1781,0.35379419944378226
0.1,37,379,15,1797,0.3569725864123957
0.1,37,379,25,1801,0.3577671831545491
0.1,38,530,0,1478,0.29360349622566545
0.1,38,530,1,1776,0.3528009535160906
0.1,38,530,2,1922,0.38180373460468814
0.1,38,530,3,1996,0.3965037743345252
0.1,38,530,5,2069,0.411005164878824
0.1,38,530,9,2166,0.4302741358760429
0.1,38,530,15,2203,0.4376241557409615
0.1,38,530,25,2206,0.4382201032975765
0.1,39,590,0,1427,0.28347238776321015
0.1,39,590,1,1667,0.3311481922924116
0.1,39,590,2,1789,0.355383392928089
0.1,39,590,3,1839,0.36531585220500595
0.1,39,590,5,1874,0.37226857369884786
0.1,39,590,9,1954,0.388160508541915
0.1,39,590,15,1987,0.39471593166468016
0.1,39,590,25,1987,0.39471593166468016
0.1,40,428,0,1289,0.25605880015891935
0.1,40,428,1,1624,0.322606277314263
0.1,40,428,2,1775,0.35260230433055223
0.1,40,428,3,1864,0.37028208184346445
0.1,40,428,5,1936,0.38458482320222487
0.1,40,428,9,2043,0.4058402860548272
0.1,40,428,15,2084,0.4139849026618991
0.1,40,428,25,2085,0.41418355184743744
0.1,41,539,0,1553,0.30850218514104094
0.1,41,539,1,1895,0.376440206595153
0.1,41,539,2,2002,0.39769566944775525
0.1,41,539,3,2060,0.40921732220897894
0.1,41,539,5,2152,0.4274930472785062
0.1,41,539,9,2175,0.43206197854588796
0.1,41,539,15,2187,0.43444576877234803
0.1,41,539,25,2191,0.4352403655145014
0.1,42,369,0,1140,0.22646007151370678
0.1,42,369,1,1544,0.3067143424711959
0.1,42,369,2,1752,0.34803337306317045
0.1,42,369,3,1842,0.36591179976162097
0.1,42,369,5,1921,0.3816050854191498
0.1,42,369,9,1948,0.38696861342868494
0.1,42,369,15,1956,0.38855780691299163
0.1,42,369,25,1958,0.38895510528406835
0.1,43,750,0,1647,0.32717520858164484
0.1,43,750,1,1971,0.3915375446960667
0.1,43,750,2,2074,0.41199841080651567
0.1,43,750,3,2154,0.42789034564958284
0.1,43,750,5,2250,0.4469606674612634
0.1,43,750,9,2305,0.45788637266587207
0.1,43,750,15,2318,0.4604688120778705
0.1,43,750,25,2322,0.4612634088200238
0.1,44,416,0,1083,0.21513706793802145
0.1,44,416,1,1404,0.2789034564958284
0.1,44,416,2,1518,0.30154946364719903
0.1,44,416,3,1603,0.3184346444179579
0.1,44,416,5,1681,0.33392928088994833
0.1,44,416,9,1740,0.3456495828367104
0.1,44,416,15,1750,0.3476360746920938
0.1,44,416,25,1754,0.3484306714342471
0.1,45,622,0,1533,0.3045292014302741
0.1,45,622,1,1878,0.3730631704410012
0.1,45,622,2,1957,0.38875645609853
0.1,45,622,3,1996,0.3965037743345252
0.1,45,622,5,2050,0.40723083035359553
0.1,45,622,9,2095,0.4161700437028208
0.1,45,622,15,2102,0.4175605880015892
0.1,45,622,25,2104,0.4179578863726659
0.1,46,631,0,1602,0.3182359952324195
0.1,46,631,1,1865,0.3704807310290028
0.1,46,631,2,1949,0.3871672626142233
0.1,46,631,3,1996,0.3965037743345252
0.1,46,631,5,2056,0.40842272546682556
0.1,46,631,9,2092,0.4155740961462058
0.1,46,631,15,2104,0.4179578863726659
0.1,46,631,25,2106,0.41835518474374256
0.1,47,406,0,1350,0.26817640047675806
0.1,47,406,1,1695,0.3367103694874851
0.1,47,406,2,1831,0.36372665872069926
0.1,47,406,3,1876,0.3726658720699245
0.1,47,406,5,1915,0.38041319030591975
0.1,47,406,9,1944,0.38617401668653156
0.1,47,406,15,1958,0.38895510528406835
0.1,47,406,25,1961,0.38955105284068337
0.1,48,489,0,1397,0.27751291219706
0.1,48,489,1,1681,0.33392928088994833
0.1,48,489,2,1766,0.3508144616607072
0.1,48,489,3,1827,0.3629320619785459
0.1,48,489,5,1905,0.37842669845053634
0.1,48,489,9,1954,0.388160508541915
0.1,48,489,15,1972,0.3917361938816051
0.1,48,489,25,1975,0.3923321414382201
0.1,49,497,0,1403,0.27870480731029
0.1,49,497,1,1632,0.32419547079856975
0.1,49,497,2,1710,0.3396901072705602
0.1,49,497,3,1738,0.3452522844656337
0.1,49,497,5,1757,0.3490266189908621
0.1,49,497,9,1784,0.3543901470003973
0.1,49,497,15,1784,0.3543901470003973
0.1,49,497,25,1787,0.3549860945570123
0.1,50,446,0,1306,0.2594358363130711
0.1,50,446,1,1643,0.32638061183949146
0.1,50,446,2,1771,0.3518077075883989
0.1,50,446,3,1861,0.36968613428684943
0.1,50,446,5,1941,0.38557806912991655
0.1,50,446,9,2030,0.40325784664282877
0.1,50,446,15,2070,0.41120381406436235
0.1,50,446,25,2074,0.41199841080651567
0.15000000000000002,1,664,0,1677,0.333134684147795
0.15000000000000002,1,664,1,1970,0.3913388955105284
0.15000000000000002,1,664,2,2071,0.41140246324990065
0.15000000000000002,1,664,3,2119,0.420937624155741
0.15000000000000002,1,664,5,2165,0.43007548669050455
0.15000000000000002,1,664,9,2205,0.43802145411203813
0.15000000000000002,1,664,15,2222,0.44139849026618994
0.15000000000000002,1,664,25,2227,0.4423917361938816
0.15000000000000002,2,1172,0,2370,0.47079856972586415
0.15000000000000002,2,1172,1,2807,0.5576082638061184
0.15000000000000002,2,1172,2,2893,0.5746920937624156
0.15000000000000002,2,1172,3,2944,0.5848232022248708
0.15000000000000002,2,1172,5,3027,0.6013110846245531
0.15000000000000002,2,1172,9,3067,0.6092570520460866
0.15000000000000002,2,1172,15,3076,0.6110448947159317
0.15000000000000002,2,1172,25,3080,0.611839491458085
0.15000000000000002,3,790,0,1746,0.3468414779499404
0.15000000000000002,3,790,1,2142,0.42550655542312277
0.15000000000000002,3,790,2,2259,0.44874851013110845
0.15000000000000002,3,790,3,2312,0.45927691696464046
0.15000000000000002,3,790,5,2381,0.47298371076678586
0.15000000000000002,3,790,9,2416,0.4799364322606277
0.15000000000000002,3,790,15,2434,0.4835121176003178
0.15000000000000002,3,790,25,2437,0.48410806515693283
0.15000000000000002,4,902,0,2131,0.42332141438220106
0.15000000000000002,4,902,1,2507,0.4980135081446166
0.15000000000000002,4,902,2,2598,0.5160905840286055
0.15000000000000002,4,902,3,2634,0.5232419547079857
0.15000000000000002,4,902,5,2680,0.5323798172427493
0.15000000000000002,4,902,9,2708,0.5379419944378228
0.15000000000000002,4,902,15,2724,0.5411203814064363
0.15000000000000002,4,902,25,2728,0.5419149781485896
0.15000000000000002,5,576,0,1587,0.31525625744934443
0.15000000000000002,5,576,1,1901,0.377632101708383
0.15000000000000002,5,576,2,1992,0.3957091775923719
0.15000000000000002,5,576,3,2035,0.40425109257052044
0.15000000000000002,5,576,5,2114,0.41994437822804925
0.15000000000000002,5,576,9,2137,0.4245133094954311
0.15000000000000002,5,576,15,2153,0.4276916964640445
0.15000000000000002,5,576,25,2156,0.4282876440206595
0.15000000000000002,6,550,0,1532,0.3043305522447358
0.15000000000000002,6,550,1,1942,0.3857767183154549
0.15000000000000002,6,550,2,2108,0.4187524831148192
0.15000000000000002,6,550,3,2177,0.4324592769169646
0.15000000000000002,6,550,5,2259,0.44874851013110845
0.15000000000000002,6,550,9,2344,0.4656336909018673
0.15000000000000002,6,550,15,2372,0.4711958680969408
0.15000000000000002,6,550,25,2373,0.47139451728247916
0.15000000000000002,7,642,0,1777,0.35299960270162895
0.15000000000000002,7,642,1,2146,0.42630115216527614
0.15000000000000002,7,642,2,2254,0.44775526420341677
0.15000000000000002,7,642,3,2318,0.4604688120778705
0.15000000000000002,7,642,5,2383,0.4733810091378625
0.15000000000000002,7,642,9,2476,0.4918553833929281
0.15000000000000002,7,642,15,2521,0.5007945967421533
0.15000000000000002,7,642,25,2521,0.5007945967421533
0.15000000000000002,8,533,0,1637,0.32518871672626143
0.15000000000000002,8,533,1,1935,0.3843861740166865
0.15000000000000002,8,533,2,2076,0.4123957091775924
0.15000000000000002,8,533,3,2146,0.42630115216527614
0.15000000000000002,8,533,5,2227,0.4423917361938816
0.15000000000000002,8,533,9,2299,0.45669447755264203
0.15000000000000002,8,533,15,2326,0.4620580055621772
0.15000000000000002,8,533,25,2329,0.4626539531187922
0.15000000000000002,9,914,0,2088,0.41477949940405245
0.15000000000000002,9,914,1,2539,0.5043702820818434
0.15000000000000002,9,914,2,2691,0.534564958283671
0.15000000000000002,9,914,3,2747,0.545689312673818
0.15000000000000002,9,914,5,2818,0.5597934048470401
0.15000000000000002,9,914,9,2861,0.5683353198251887
0.15000000000000002,9,914,15,2877,0.5715137067938022
0.15000000000000002,9,914,25,2880,0.5721096543504172
0.15000000000000002,10,520,0,1538,0.30552244735796585
0.15000000000000002,10,520,1,1890,0.37544696066746125
0.15000000000000002,10,520,2,2051,0.4074294795391339
0.15000000000000002,10,520,3,2115,0.4201430274135876
0.15000000000000002,10,520,5,2212,0.4394119984108065
0.15000000000000002,10,520,9,2254,0.44775526420341677
0.15000000000000002,10,520,15,2270,0.4509336511720302
0.15000000000000002,10,520,25,2275,0.4519268970997219
0.15000000000000002,11,476,0,1374,0.2729439809296782
0.15000000000000002,11,476,1,1753,0.3482320222487088
0.15000000000000002,11,476,2,1872,0.37187127532777114
0.15000000000000002,11,476,3,1922,0.38180373460468814
0.15000000000000002,11,476,5,1990,0.3953118792212952
0.15000000000000002,11,476,9,2072,0.411601112435439
0.15000000000000002,11,476,15,2114,0.41994437822804925
0.15000000000000002,11,476,25,2122,0.421533571712356
0.15000000000000002,12,944,0,1969,0.39114024632499006
0.15000000000000002,12,944,1,2349,0.466626936829559
0.15000000000000002,12,944,2,2517,0.5
0.15000000000000002,12,944,3,2603,0.5170838299562972
0.15000000000000002,12,944,5,2705,0.5373460468812078
0.15000000000000002,12,944,9,2828,0.5617798967024236
0.15000000000000002,12,944,15,2859,0.567938021454112
0.15000000000000002,12,944,25,2862,0.5685339690107271
0.15000000000000002,13,1074,0,2135,0.4241160111243544
0.15000000000000002,13,1074,1,2552,0.5069527214938419
0.15000000000000002,13,1074,2,2675,0.5313865713150576
0.15000000000000002,13,1074,3,2753,0.5468812077870481
0.15000000000000002,13,1074,5,2828,0.5617798967024236
0.15000000000000002,13,1074,9,2866,0.5693285657528804
0.15000000000000002,13,1074,15,2877,0.5715137067938022
0.15000000000000002,13,1074,25,2879,0.5719110051648788
0.15000000000000002,14,886,0,1998,0.39690107270560193
0.15000000000000002,14,886,1,2298,0.4564958283671037
0.15000000000000002,14,886,2,2416,0.4799364322606277
0.15000000000000002,14,886,3,2467,0.49006754072308306
0.15000000000000002,14,886,5,2536,0.5037743345252285
0.15000000000000002,14,886,9,2597,0.5158919348430672
0.15000000000000002,14,886,15,2604,0.5172824791418356
0.15000000000000002,14,886,25,2607,0.5178784266984505
0.15000000000000002,15,668,0,1754,0.3484306714342471
0.15000000000000002,15,668,1,2047,0.4066348827969805
0.15000000000000002,15,668,2,2126,0.4223281684545093
0.15000000000000002,15,668,3,2185,0.43404847040127137
0.15000000000000002,15,668,5,2239,0.4447755264203417
0.15000000000000002,15,668,9,2280,0.45292014302741357
0.15000000000000002,15,668,15,2291,0.45510528406833534
0.15000000000000002,15,668,25,2292,0.45530393325387364
0.15000000000000002,16,868,0,1939,0.3851807707588399
0.15000000000000002,16,868,1,2404,0.47755264203416764
0.15000000000000002,16,868,2,2592,0.5148986889153755
0.15000000000000002,16,868,3,2671,0.5305919745729043
0.15000000000000002,16,868,5,2724,0.5411203814064363
0.15000000000000002,16,868,9,2761,0.5484704012713548
0.15000000000000002,16,868,15,2791,0.554429876837505
0.15000000000000002,16,868,25,2795,0.5552244735796583
0.15000000000000002,17,588,0,1675,0.3327373857767183
0.15000000000000002,17,588,1,2051,0.4074294795391339
0.15000000000000002,17,588,2,2174,0.4318633293603496
0.15000000000000002,17,588,3,2225,0.44199443782280495
0.15000000000000002,17,588,5,2259,0.44874851013110845
0.15000000000000002,17,588,9,2305,0.45788637266587207
0.15000000000000002,17,588,15,2325,0.46185935637663883
0.15000000000000002,17,588,25,2325,0.46185935637663883
0.15000000000000002,18,661,0,1743,0.3462455303933254
0.15000000000000002,18,661,1,2057,0.4086213746523639
0.15000000000000002,18,661,2,2169,0.4308700834326579
0.15000000000000002,18,661,3,2215,0.44000794596742154
0.15000000000000002,18,661,5,2268,0.4505363528009535
0.15000000000000002,18,661,9,2302,0.45729042510925705
0.15000000000000002,18,661,15,2322,0.4612634088200238
0.15000000000000002,18,661,25,2322,0.4612634088200238
0.15000000000000002,19,784,0,1777,0.35299960270162895
0.15000000000000002,19,784,1,2074,0.41199841080651567
0.15000000000000002,19,784,2,2141,0.4253079062375844
0.15000000000000002,19,784,3,2194,0.4358363130711164
0.15000000000000002,19,784,5,2249,0.4467620182757251
0.15000000000000002,19,784,9,2329,0.4626539531187922
0.15000000000000002,19,784,15,2358,0.4684147794994041
0.15000000000000002,19,784,25,2360,0.46881207787048074
0.15000000000000002,20,692,0,1854,0.36829558998808104
0.15000000000000002,20,692,1,2169,0.4308700834326579
0.15000000000000002,20,692,2,2284,0.45371473976956694
0.15000000000000002,20,692,3,2336,0.4640444974175606
0.15000000000000002,20,692,5,2419,0.4805323798172427
0.15000000000000002,20,692,9,2466,0.4898688915375447
0.15000000000000002,20,692,15,2499,0.4964243146603099
0.15000000000000002,20,692,25,2502,0.4970202622169249
0.15000000000000002,21,663,0,1794,0.3563766388557807
0.15000000000000002,21,663,1,2198,0.43663090981326974
0.15000000000000002,21,663,2,2324,0.46166070719110053
0.15000000000000002,21,663,3,2403,0.47735399284862934
0.15000000000000002,21,663,5,2467,0.49006754072308306
0.15000000000000002,21,663,9,2505,0.49761620977353993
0.15000000000000002,21,663,15,2512,0.4990067540723083
0.15000000000000002,21,663,25,2515,0.49960270162892334
0.15000000000000002,22,882,0,2081,0.41338895510528406
0.15000000000000002,22,882,1,2493,0.49523241954707986
0.15000000000000002,22,882,2,2624,0.5212554628526023
0.15000000000000002,22,882,3,2698,0.5359555025824394
0.15000000000000002,22,882,5,2814,0.5589988081048868
0.15000000000000002,22,882,9,2878,0.5717123559793404
0.15000000000000002,22,882,15,2895,0.5750893921334923
0.15000000000000002,22,882,25,2898,0.5756853396901073
0.15000000000000002,23,631,0,1541,0.30611839491458087
0.15000000000000002,23,631,1,1871,0.37167262614223284
0.15000000000000002,23,631,2,1965,0.3903456495828367
0.15000000000000002,23,631,3,1995,0.3963051251489869
0.15000000000000002,23,631,5,2049,0.40703218116805723
0.15000000000000002,23,631,9,2092,0.4155740961462058
0.15000000000000002,23,631,15,2111,0.41934843067143424
0.15000000000000002,23,631,25,2115,0.4201430274135876
0.15000000000000002,24,696,0,1744,0.34644417957886375
0.15000000000000002,24,696,1,2055,0.40822407628128726
0.15000000000000002,24,696,2,2153,0.4276916964640445
0.15000000000000002,24,696,3,2233,0.44358363130711165
0.15000000000000002,24,696,5,2314,0.4596742153357171
0.15000000000000002,24,696,9,2360,0.46881207787048074
0.15000000000000002,24,696,15,2364,0.4696066746126341
0.15000000000000002,24,696,25,2364,0.4696066746126341
0.15000000000000002,25,571,0,1547,0.3073102900278109
0.15000000000000002,25,571,1,1867,0.37087802940007947
0.15000000000000002,25,571,2,2001,0.39749702026221695
0.15000000000000002,25,571,3,2098,0.41676599125943586
0.15000000000000002,25,571,5,2164,0.42987683750496625
0.15000000000000002,25,571,9,2202,0.4374255065554231
0.15000000000000002,25,571,15,2211,0.43921334922526817
0.15000000000000002,25,571,25,2213,0.43961064759634483
0.15000000000000002,26,650,0,1778,0.35319825188716725
0.15000000000000002,26,650,1,2196,0.4362336114421931
0.15000000000000002,26,650,2,2334,0.4636471990464839
0.15000000000000002,26,650,3,2391,0.47497020262216927
0.15000000000000002,26,650,5,2438,0.4843067143424712
0.15000000000000002,26,650,9,2487,0.4940405244338498
0.15000000000000002,26,650,15,2497,0.49602701628923324
0.15000000000000002,26,650,25,2500,0.49662296384584825
0.15000000000000002,27,1222,0,2446,0.4858959078267779
0.15000000000000002,27,1222,1,2882,0.5725069527214939
0.15000000000000002,27,1222,2,3041,0.6040921732220897
0.15000000000000002,27,1222,3,3112,0.6181962653953119
0.15000000000000002,27,1222,5,3172,0.6301152165276123
0.15000000000000002,27,1222,9,3214,0.6384584823202225
0.15000000000000002,27,1222,15,3228,0.6412395709177592
0.15000000000000002,27,1222,25,3229,0.6414382201032975
0.15000000000000002,28,489,0,1534,0.3047278506158125
0.15000000000000002,28,489,1,1942,0.3857767183154549
0.15000000000000002,28,489,2,2098,0.41676599125943586
0.15000000000000002,28,489,3,2171,0.4312673818037346
0.15000000000000002,28,489,5,2280,0.45292014302741357
0.15000000000000002,28,489,9,2343,0.465435041716329
0.15000000000000002,28,489,15,2357,0.4682161303138657
0.15000000000000002,28,489,25,2362,0.4692093762415574
0.15000000000000002,29,870,0,1986,0.39451728247914186
0.15000000000000002,29,870,1,2361,0.4690107270560191
0.15000000000000002,29,870,2,2490,0.49463647199046484
0.15000000000000002,29,870,3,2544,0.5053635280095352
0.15000000000000002,29,870,5,2623,0.5210568136670639
0.15000000000000002,29,870,9,2677,0.5317838696861343
0.15000000000000002,29,870,15,2698,0.5359555025824394
0.15000000000000002,29,870,25,2699,0.5361541517679778
0.15000000000000002,30,1209,0,2432,0.48311481922924115
0.15000000000000002,30,1209,1,2758,0.5478744537147398
0.15000000000000002,30,1209,2,2869,0.5699245133094955
0.15000000000000002,30,1209,3,2929,0.5818434644417958
0.15000000000000002,30,1209,5,2999,0.5957489074294795
0.15000000000000002,30,1209,9,3032,0.6023043305522447
0.15000000000000002,30,1209,15,3039,0.6036948748510131
0.15000000000000002,30,1209,25,3040,0.6038935240365515
0.15000000000000002,31,556,0,1462,0.29042510925705206
0.15000000000000002,31,556,1,1782,0.3539928486293206
0.15000000000000002,31,556,2,1933,0.38398887564560985
0.15000000000000002,31,556,3,2008,0.3988875645609853
0.15000000000000002,31,556,5,2130,0.4231227651966627
0.15000000000000002,31,556,9,2262,0.44934445768772346
0.15000000000000002,31,556,15,2307,0.4582836710369487
0.15000000000000002,31,556,25,2311,0.4590782677791021
0.15000000000000002,32,546,0,1606,0.3190305919745729
0.15000000000000002,32,546,1,2009,0.39908621374652364
0.15000000000000002,32,546,2,2119,0.420937624155741
0.15000000000000002,32,546,3,2174,0.4318633293603496
0.15000000000000002,32,546,5,2246,0.4461660707191101
0.15000000000000002,32,546,9,2286,0.4541120381406436
0.15000000000000002,32,546,15,2308,0.4584823202224871
0.15000000000000002,32,546,25,2310,0.45887961859356374
0.15000000000000002,33,835,0,1834,0.3643226062773143
0.15000000000000002,33,835,1,2127,0.4225268176400477
0.15000000000000002,33,835,2,2276,0.45212554628526025
0.15000000000000002,33,835,3,2336,0.4640444974175606
0.15000000000000002,33,835,5,2408,0.478347238776321
0.15000000000000002,33,835,9,2447,0.48609455701231624
0.15000000000000002,33,835,15,2456,0.4878823996821613
0.15000000000000002,33,835,25,2457,0.48808104886769965
0.15000000000000002,34,655,0,1807,0.3589590782677791
0.15000000000000002,34,655,1,2126,0.4223281684545093
0.15000000000000002,34,655,2,2239,0.4447755264203417
0.15000000000000002,34,655,3,2303,0.4574890742947954
0.15000000000000002,34,655,5,2377,0.4721891140246325
0.15000000000000002,34,655,9,2402,0.477155343663091
0.15000000000000002,34,655,15,2411,0.47894318633293603
0.15000000000000002,34,655,25,2412,0.4791418355184744
0.15000000000000002,35,596,0,1662,0.3301549463647199
0.15000000000000002,35,596,1,2029,0.4030591974572904
