seed_percent,replication,num_seeds_used,num_seeds_found,expand_window,reached_in_window,reached_proportion
0.45,4,5238,138,1,817,0.16203887346291154
0.45,4,5238,138,2,858,0.1701705672352241
0.45,4,5238,138,3,879,0.17433558111860373
0.45,4,5238,138,5,895,0.1775089250297501
0.45,4,5238,138,9,910,0.18048393494644982
0.45,4,5238,138,15,916,0.18167393891312972
0.45,4,5238,138,25,916,0.18167393891312972
0.45,5,5238,184,0,513,0.1017453391511305
0.45,5,5238,184,1,676,0.13407378024593417
0.45,5,5238,184,2,735,0.1457754859182864
0.45,5,5238,184,3,758,0.1503371677905593
0.45,5,5238,184,5,780,0.15470051566838555
0.45,5,5238,184,9,800,0.15866719555731854
0.45,5,5238,184,15,805,0.15965886552955177
0.45,5,5238,184,25,805,0.15965886552955177
0.45,6,5238,220,0,740,0.14676715589051964
0.45,6,5238,220,1,899,0.17830226100753668
0.45,6,5238,220,2,960,0.19040063466878224
0.45,6,5238,220,3,992,0.19674732249107496
0.45,6,5238,220,5,1070,0.21221737405791352
0.45,6,5238,220,9,1091,0.21638238794129314
0.45,6,5238,220,15,1097,0.21757239190797303
0.45,6,5238,220,25,1098,0.21777072590241967
0.45,7,5238,177,0,578,0.11463704879016264
0.45,7,5238,177,1,767,0.15212217374057913
0.45,7,5238,177,2,815,0.16164220547401825
0.45,7,5238,177,3,863,0.17116223720745735
0.45,7,5238,177,5,925,0.18345894486314954
0.45,7,5238,177,9,1017,0.20170567235224118
0.45,7,5238,177,15,1019,0.20210234034113447
0.45,7,5238,177,25,1020,0.20230067433558113
0.45,8,5238,188,0,756,0.14994049980166602
0.45,8,5238,188,1,1001,0.1985323284410948
0.45,8,5238,188,2,1059,0.21003570011900038
0.45,8,5238,188,3,1110,0.22015073383577946
0.45,8,5238,188,5,1125,0.22312574375247918
0.45,8,5238,188,9,1132,0.2245140817136057
0.45,8,5238,188,15,1134,0.224910749702499
0.45,8,5238,188,25,1135,0.22510908369694566
0.45,9,5238,178,0,616,0.12217374057913527
0.45,9,5238,178,1,783,0.1552955176517255
0.45,9,5238,178,2,825,0.16362554541848473
0.45,9,5238,178,3,870,0.1725505751685839
0.45,9,5238,178,5,891,0.1767155890519635
0.45,9,5238,178,9,900,0.17850059500198334
0.45,9,5238,178,15,900,0.17850059500198334
0.45,9,5238,178,25,900,0.17850059500198334
0.45,10,5238,136,0,494,0.09797699325664419
0.45,10,5238,136,1,673,0.13347877826259422
0.45,10,5238,136,2,711,0.14101547005156684
0.45,10,5238,136,3,734,0.14557715192383974
0.45,10,5238,136,5,803,0.15926219754065846
0.45,10,5238,136,9,896,0.17770725902419673
0.45,10,5238,136,15,902,0.17889726299087663
0.45,10,5238,136,25,903,0.1790955969853233
0.45,11,5238,147,0,536,0.1063070210234034
0.45,11,5238,147,1,728,0.14438714795715984
0.45,11,5238,147,2,790,0.15668385561285203
0.45,11,5238,147,3,833,0.16521221737405792
0.45,11,5238,147,5,912,0.1808806029353431
0.45,11,5238,147,9,999,0.19813566045220152
0.45,11,5238,147,15,1006,0.19952399841332805
0.45,11,5238,147,25,1007,0.1997223324077747
0.45,12,5238,219,0,733,0.1453788179293931
0.45,12,5238,219,1,970,0.19238397461324871
0.45,12,5238,219,2,1061,0.2104323681078937
0.45,12,5238,219,3,1095,0.21717572391907974
0.45,12,5238,219,5,1160,0.23006743355811185
0.45,12,5238,219,9,1179,0.23383577945259817
0.45,12,5238,219,15,1181,0.23423244744149146
0.45,12,5238,219,25,1182,0.23443078143593812
0.45,13,5238,197,0,732,0.14518048393494645
0.45,13,5238,197,1,989,0.19615232050773504
0.45,13,5238,197,2,1047,0.20765569218564062
0.45,13,5238,197,3,1080,0.21420071400238
0.45,13,5238,197,5,1112,0.22054740182467275
0.45,13,5238,197,9,1128,0.22372074573581913
0.45,13,5238,197,15,1129,0.22391907973026576
0.45,13,5238,197,25,1129,0.22391907973026576
0.45,14,5238,198,0,730,0.14478381594605316
0.45,14,5238,198,1,992,0.19674732249107496
0.45,14,5238,198,2,1061,0.2104323681078937
0.45,14,5238,198,3,1088,0.2157873859579532
0.45,14,5238,198,5,1116,0.22134073780245933
0.45,14,5238,198,9,1143,0.22669575565251884
0.45,14,5238,198,15,1149,0.22788575961919874
0.45,14,5238,198,25,1150,0.22808409361364537
0.45,15,5238,203,0,574,0.11384371281237604
0.45,15,5238,203,1,763,0.15132883776279255
0.45,15,5238,203,2,821,0.16283220944069812
0.45,15,5238,203,3,841,0.1667988893296311
0.45,15,5238,203,5,876,0.17374057913526378
0.45,15,5238,203,9,893,0.1771122570408568
0.45,15,5238,203,15,894,0.17731059103530344
0.45,15,5238,203,25,894,0.17731059103530344
0.45,16,5238,120,0,444,0.08806029353431179
0.45,16,5238,120,1,632,0.12534708449028165
0.45,16,5238,120,2,686,0.13605712019040064
0.45,16,5238,120,3,714,0.1416104720349068
0.45,16,5238,120,5,726,0.14399047996826655
0.45,16,5238,120,9,735,0.1457754859182864
0.45,16,5238,120,15,741,0.14696548988496627
0.45,16,5238,120,25,742,0.14716382387941293
0.45,17,5238,218,0,781,0.1548988496628322
0.45,17,5238,218,1,1037,0.20567235224117414
0.45,17,5238,218,2,1107,0.2195557318524395
0.45,17,5238,218,3,1142,0.22649742165807218
0.45,17,5238,218,5,1173,0.23264577548591828
0.45,17,5238,218,9,1191,0.23621578738595794
0.45,17,5238,218,15,1198,0.2376041253470845
0.45,17,5238,218,25,1199,0.23780245934153113
0.45,18,5238,176,0,659,0.13070210234034113
0.45,18,5238,176,1,860,0.1705672352241174
0.45,18,5238,176,2,901,0.17869892899643
0.45,18,5238,176,3,930,0.18445061483538278
0.45,18,5238,176,5,952,0.18881396271320905
0.45,18,5238,176,9,967,0.19178897262990877
0.45,18,5238,176,15,968,0.19198730662435542
0.45,18,5238,176,25,968,0.19198730662435542
0.45,19,5238,228,0,726,0.14399047996826655
0.45,19,5238,228,1,953,0.18901229670765568
0.45,19,5238,228,2,1027,0.20368901229670766
0.45,19,5238,228,3,1072,0.2126140420468068
0.45,19,5238,228,5,1154,0.22887742959143198
0.45,19,5238,228,9,1243,0.24652915509718365
0.45,19,5238,228,15,1249,0.24771915906386355
0.45,19,5238,228,25,1249,0.24771915906386355
0.45,20,5238,217,0,739,0.14656882189607298
0.45,20,5238,217,1,961,0.19059896866322887
0.45,20,5238,217,2,1034,0.2050773502578342
0.45,20,5238,217,3,1053,0.20884569615232051
0.45,20,5238,217,5,1075,0.21320904403014676
0.45,20,5238,217,9,1088,0.2157873859579532
0.45,20,5238,217,15,1089,0.21598571995239985
0.45,20,5238,217,25,1090,0.21618405394684648
0.45,21,5238,174,0,439,0.08706862356207853
0.45,21,5238,174,1,572,0.11344704482348275
0.45,21,5238,174,2,656,0.13010710035700118
0.45,21,5238,174,3,696,0.13804046013486712
0.45,21,5238,174,5,718,0.14240380801269337
0.45,21,5238,174,9,733,0.1453788179293931
0.45,21,5238,174,15,734,0.14557715192383974
0.45,21,5238,174,25,735,0.1457754859182864
0.45,22,5238,249,0,801,0.15886552955176517
0.45,22,5238,249,1,1023,0.20289567631892105
0.45,22,5238,249,2,1109,0.2199523998413328
0.45,22,5238,249,3,1154,0.22887742959143198
0.45,22,5238,249,5,1180,0.23403411344704483
0.45,22,5238,249,9,1197,0.23740579135263784
0.45,22,5238,249,15,1198,0.2376041253470845
0.45,22,5238,249,25,1199,0.23780245934153113
0.45,23,5238,213,0,729,0.1445854819516065
0.45,23,5238,213,1,951,0.1886156287187624
0.45,23,5238,213,2,1027,0.20368901229670766
0.45,23,5238,213,3,1052,0.20864736215787386
0.45,23,5238,213,5,1081,0.21439904799682666
0.45,23,5238,213,9,1094,0.21697738992463309
0.45,23,5238,213,15,1101,0.21836572788575961
0.45,23,5238,213,25,1102,0.21856406188020627
0.45,24,5238,189,0,494,0.09797699325664419
0.45,24,5238,189,1,646,0.1281237604125347
0.45,24,5238,189,2,705,0.13982546608488694
0.45,24,5238,189,3,735,0.1457754859182864
0.45,24,5238,189,5,811,0.16084886949623164
0.45,24,5238,189,9,829,0.1644188813962713
0.45,24,5238,189,15,831,0.16481554938516463
0.45,24,5238,189,25,832,0.16501388337961126
0.45,25,5238,255,0,855,0.16957556525188416
0.45,25,5238,255,1,1113,0.2207457358191194
0.45,25,5238,255,2,1166,0.23125743752479175
0.45,25,5238,255,3,1195,0.23700912336374455
0.45,25,5238,255,5,1223,0.2425624752082507
0.45,25,5238,255,9,1241,0.24613248710829036
0.45,25,5238,255,15,1243,0.24652915509718365
0.45,25,5238,255,25,1244,0.2467274890916303
0.5,1,5820,190,0,724,0.14359381197937326
0.5,1,5820,190,1,945,0.18742562475208252
0.5,1,5820,190,2,1033,0.20487901626338753
0.5,1,5820,190,3,1062,0.21063070210234033
0.5,1,5820,190,5,1080,0.21420071400238
0.5,1,5820,190,9,1094,0.21697738992463309
0.5,1,5820,190,15,1099,0.21796905989686632
0.5,1,5820,190,25,1099,0.21796905989686632
0.5,2,5820,237,0,791,0.1568821896072987
0.5,2,5820,237,1,1031,0.20448234827449424
0.5,2,5820,237,2,1149,0.22788575961919874
0.5,2,5820,237,3,1175,0.2330424434748116
0.5,2,5820,237,5,1202,0.23839746132487108
0.5,2,5820,237,9,1215,0.2409758032526775
0.5,2,5820,237,15,1221,0.2421658072193574
0.5,2,5820,237,25,1221,0.2421658072193574
0.5,3,5820,232,0,784,0.15549385164617216
0.5,3,5820,232,1,1036,0.20547401824672748
0.5,3,5820,232,2,1124,0.22292740975803252
0.5,3,5820,232,3,1175,0.2330424434748116
0.5,3,5820,232,5,1190,0.2360174533915113
0.5,3,5820,232,9,1205,0.23899246330821103
0.5,3,5820,232,15,1206,0.2391907973026577
0.5,3,5820,232,25,1207,0.23938913129710432
0.5,4,5820,177,0,639,0.12673542245140818
0.5,4,5820,177,1,840,0.16660055533518445
0.5,4,5820,177,2,938,0.18603728679095596
0.5,4,5820,177,3,982,0.19476398254660848
0.5,4,5820,177,5,1053,0.20884569615232051
0.5,4,5820,177,9,1134,0.224910749702499
0.5,4,5820,177,15,1141,0.22629908766362555
0.5,4,5820,177,25,1142,0.22649742165807218
0.5,5,5820,153,0,596,0.1182070606902023
0.5,5,5820,153,1,825,0.16362554541848473
0.5,5,5820,153,2,883,0.1751289170963903
0.5,5,5820,153,3,921,0.18266560888536296
0.5,5,5820,153,5,988,0.19595398651328838
0.5,5,5820,153,9,1069,0.2120190400634669
0.5,5,5820,153,15,1070,0.21221737405791352
0.5,5,5820,153,25,1070,0.21221737405791352
0.5,6,5820,107,0,408,0.08092026973423244
0.5,6,5820,107,1,522,0.10353034510115033
0.5,6,5820,107,2,553,0.10967869892899643
0.5,6,5820,107,3,561,0.11126537088456961
0.5,6,5820,107,5,576,0.11424038080126933
0.5,6,5820,107,9,588,0.11662038873462911
0.5,6,5820,107,15,589,0.11681872272907576
0.5,6,5820,107,25,590,0.11701705672352242
0.5,7,5820,138,0,537,0.10650535501785006
0.5,7,5820,138,1,723,0.1433954779849266
0.5,7,5820,138,2,762,0.1511305037683459
0.5,7,5820,138,3,793,0.15727885759619198
0.5,7,5820,138,5,860,0.1705672352241174
0.5,7,5820,138,9,946,0.18762395874652915
0.5,7,5820,138,15,952,0.18881396271320905
0.5,7,5820,138,25,953,0.18901229670765568
0.5,8,5820,216,0,639,0.12673542245140818
0.5,8,5820,216,1,875,0.17354224514081715
0.5,8,5820,216,2,940,0.18643395477984925
0.5,8,5820,216,3,962,0.19079730265767553
0.5,8,5820,216,5,978,0.1939706465688219
0.5,8,5820,216,9,987,0.19575565251884172
0.5,8,5820,216,15,993,0.19694565648552162
0.5,8,5820,216,25,994,0.19714399047996828
0.5,9,5820,225,0,784,0.15549385164617216
0.5,9,5820,225,1,1005,0.1993256644188814
0.5,9,5820,225,2,1034,0.2050773502578342
0.5,9,5820,225,3,1052,0.20864736215787386
0.5,9,5820,225,5,1079,0.21400238000793337
0.5,9,5820,225,9,1095,0.21717572391907974
0.5,9,5820,225,15,1101,0.21836572788575961
0.5,9,5820,225,25,1102,0.21856406188020627
0.5,10,5820,221,0,747,0.14815549385164617
0.5,10,5820,221,1,947,0.1878222927409758
0.5,10,5820,221,2,1005,0.1993256644188814
0.5,10,5820,221,3,1038,0.2058706862356208
0.5,10,5820,221,5,1066,0.21142403808012694
0.5,10,5820,221,9,1081,0.21439904799682666
0.5,10,5820,221,15,1086,0.2153907179690599
0.5,10,5820,221,25,1086,0.2153907179690599
0.5,11,5820,227,0,647,0.12832209440698136
0.5,11,5820,227,1,868,0.1721539071796906
0.5,11,5820,227,2,924,0.1832606108687029
0.5,11,5820,227,3,955,0.189408964696549
0.5,11,5820,227,5,978,0.1939706465688219
0.5,11,5820,227,9,986,0.1955573185243951
0.5,11,5820,227,15,988,0.19595398651328838
0.5,11,5820,227,25,989,0.19615232050773504
0.5,12,5820,201,0,674,0.13367711225704085
0.5,12,5820,201,1,904,0.17929393097976992
0.5,12,5820,201,2,973,0.19297897659658866
0.5,12,5820,201,3,1021,0.20249900833002776
0.5,12,5820,201,5,1099,0.21796905989686632
0.5,12,5820,201,9,1196,0.23720745735819118
0.5,12,5820,201,15,1203,0.23859579531931774
0.5,12,5820,201,25,1204,0.23879412931376437
0.5,13,5820,154,0,443,0.08786195953986513
0.5,13,5820,154,1,637,0.12633875446251489
0.5,13,5820,154,2,721,0.14299880999603332
0.5,13,5820,154,3,752,0.1491471638238794
0.5,13,5820,154,5,793,0.15727885759619198
0.5,13,5820,154,9,809,0.16045220150733835
0.5,13,5820,154,15,810,0.160650535501785
0.5,13,5820,154,25,811,0.16084886949623164
0.5,14,5820,206,0,746,0.1479571598571995
0.5,14,5820,206,1,993,0.19694565648552162
0.5,14,5820,206,2,1060,0.21023403411344704
0.5,14,5820,206,3,1107,0.2195557318524395
0.5,14,5820,206,5,1179,0.23383577945259817
0.5,14,5820,206,9,1198,0.2376041253470845
0.5,14,5820,206,15,1204,0.23879412931376437
0.5,14,5820,206,25,1205,0.23899246330821103
0.5,15,5820,178,0,667,0.13228877429591432
0.5,15,5820,178,1,847,0.16798889329631098
0.5,15,5820,178,2,918,0.182070606902023
0.5,15,5820,178,3,940,0.18643395477984925
0.5,15,5820,178,5,952,0.18881396271320905
0.5,15,5820,178,9,969,0.19218564061880206
0.5,15,5820,178,15,975,0.19337564458548195
0.5,15,5820,178,25,976,0.1935739785799286
0.5,16,5820,163,0,653,0.12951209837366123
0.5,16,5820,163,1,879,0.17433558111860373
0.5,16,5820,163,2,953,0.18901229670765568
0.5,16,5820,163,3,971,0.19258230860769535
0.5,16,5820,163,5,996,0.19754065846886157
0.5,16,5820,163,9,1017,0.20170567235224118
0.5,16,5820,163,15,1018,0.20190400634668781
0.5,16,5820,163,25,1019,0.20210234034113447
0.5,17,5820,181,0,768,0.15232050773502578
0.5,17,5820,181,1,991,0.19654898849662833
0.5,17,5820,181,2,1050,0.20825069416898057
0.5,17,5820,181,3,1077,0.21360571201904005
0.5,17,5820,181,5,1099,0.21796905989686632
0.5,17,5820,181,9,1118,0.22173740579135265
0.5,17,5820,181,15,1124,0.22292740975803252
0.5,17,5820,181,25,1125,0.22312574375247918
0.5,18,5820,233,0,848,0.16818722729075763
0.5,18,5820,233,1,1079,0.21400238000793337
0.5,18,5820,233,2,1139,0.22590241967473224
0.5,18,5820,233,3,1165,0.2310591035303451
0.5,18,5820,233,5,1194,0.2368107893692979
0.5,18,5820,233,9,1221,0.2421658072193574
0.5,18,5820,233,15,1227,0.24335581118603727
0.5,18,5820,233,25,1228,0.24355414518048393
0.5,19,5820,172,0,520,0.10313367711225704
0.5,19,5820,172,1,668,0.13248710829036098
0.5,19,5820,172,2,706,0.1400238000793336
0.5,19,5820,172,3,765,0.15172550575168584
0.5,19,5820,172,5,896,0.17770725902419673
0.5,19,5820,172,9,987,0.19575565251884172
0.5,19,5820,172,15,989,0.19615232050773504
0.5,19,5820,172,25,990,0.19635065450218167
0.5,20,5820,246,0,795,0.1576755255850853
0.5,20,5820,246,1,1052,0.20864736215787386
0.5,20,5820,246,2,1104,0.21896072986909956
0.5,20,5820,246,3,1124,0.22292740975803252
0.5,20,5820,246,5,1147,0.22748909163030542
0.5,20,5820,246,9,1163,0.2306624355414518
0.5,20,5820,246,15,1165,0.2310591035303451
0.5,20,5820,246,25,1166,0.23125743752479175
0.5,21,5820,216,0,714,0.1416104720349068
0.5,21,5820,216,1,882,0.17493058310194368
0.5,21,5820,216,2,962,0.19079730265767553
0.5,21,5820,216,3,1004,0.19912733042443476
0.5,21,5820,216,5,1100,0.21816739389131298
0.5,21,5820,216,9,1123,0.2227290757635859
0.5,21,5820,216,15,1129,0.22391907973026576
0.5,21,5820,216,25,1130,0.22411741372471242
0.5,22,5820,215,0,798,0.15827052756842522
0.5,22,5820,215,1,1023,0.20289567631892105
0.5,22,5820,215,2,1069,0.2120190400634669
0.5,22,5820,215,3,1092,0.2165807219357398
0.5,22,5820,215,5,1115,0.2211424038080127
0.5,22,5820,215,9,1129,0.22391907973026576
0.5,22,5820,215,15,1135,0.22510908369694566
0.5,22,5820,215,25,1136,0.22530741769139231
0.5,23,5820,190,0,507,0.10055533518445062
0.5,23,5820,190,1,717,0.14220547401824674
0.5,23,5820,190,2,781,0.1548988496628322
0.5,23,5820,190,3,816,0.16184053946846488
0.5,23,5820,190,5,838,0.16620388734629116
0.5,23,5820,190,9,853,0.16917889726299087
0.5,23,5820,190,15,854,0.16937723125743753
0.5,23,5820,190,25,854,0.16937723125743753
0.5,24,5820,219,0,832,0.16501388337961126
0.5,24,5820,219,1,1061,0.2104323681078937
0.5,24,5820,219,2,1140,0.2261007536691789
0.5,24,5820,219,3,1185,0.23502578341927807
0.5,24,5820,219,5,1211,0.24018246727489093
0.5,24,5820,219,9,1226,0.24315747719159064
0.5,24,5820,219,15,1232,0.24434748115827054
0.5,24,5820,219,25,1232,0.24434748115827054
0.5,25,5820,136,0,563,0.11166203887346292
0.5,25,5820,136,1,762,0.1511305037683459
0.5,25,5820,136,2,816,0.16184053946846488
0.5,25,5820,136,3,827,0.16402221340737802
0.5,25,5820,136,5,840,0.16660055533518445
0.5,25,5820,136,9,849,0.1683855612852043
0.5,25,5820,136,15,850,0.16858389527965092
0.5,25,5820,136,25,851,0.16878222927409758
0.55,1,6402,204,0,801,0.15886552955176517
0.55,1,6402,204,1,1060,0.21023403411344704
0.55,1,6402,204,2,1108,0.21975406584688614
0.55,1,6402,204,3,1130,0.22411741372471242
0.55,1,6402,204,5,1144,0.2268940896469655
0.55,1,6402,204,9,1161,0.2302657675525585
0.55,1,6402,204,15,1166,0.23125743752479175
0.55,1,6402,204,25,1166,0.23125743752479175
0.55,2,6402,284,0,964,0.19119397064656882
0.55,2,6402,284,1,1219,0.24176913923046411
0.55,2,6402,284,2,1272,0.25228084093613645
0.55,2,6402,284,3,1303,0.2584291947639826
0.55,2,6402,284,5,1340,0.26576755255850854
0.55,2,6402,284,9,1362,0.2701309004363348
0.55,2,6402,284,15,1364,0.27052756842522807
0.55,2,6402,284,25,1365,0.27072590241967476
0.55,3,6402,224,0,741,0.14696548988496627
0.55,3,6402,224,1,951,0.1886156287187624
0.55,3,6402,224,2,1012,0.20071400238000794
0.55,3,6402,224,3,1038,0.2058706862356208
0.55,3,6402,224,5,1057,0.2096390321301071
0.55,3,6402,224,9,1074,0.21301071003570013
0.55,3,6402,224,15,1075,0.21320904403014676
0.55,3,6402,224,25,1076,0.21340737802459342
0.55,4,6402,209,0,699,0.13863546211820707
0.55,4,6402,209,1,893,0.1771122570408568
0.55,4,6402,209,2,945,0.18742562475208252
0.55,4,6402,209,3,980,0.1943673145577152
0.55,4,6402,209,5,1072,0.2126140420468068
0.55,4,6402,209,9,1093,0.21677905593018643
0.55,4,6402,209,15,1094,0.21697738992463309
0.55,4,6402,209,25,1095,0.21717572391907974
0.55,5,6402,275,0,858,0.1701705672352241
0.55,5,6402,275,1,1090,0.21618405394684648
0.55,5,6402,275,2,1154,0.22887742959143198
0.55,5,6402,275,3,1194,0.2368107893692979
0.55,5,6402,275,5,1221,0.2421658072193574
0.55,5,6402,275,9,1244,0.2467274890916303
0.55,5,6402,275,15,1246,0.2471241570805236
0.55,5,6402,275,25,1247,0.24732249107497026
0.55,6,6402,236,0,835,0.1656088853629512
0.55,6,6402,236,1,1062,0.21063070210234033
0.55,6,6402,236,2,1119,0.22193573978579928
0.55,6,6402,236,3,1143,0.22669575565251884
0.55,6,6402,236,5,1180,0.23403411344704483
0.55,6,6402,236,9,1204,0.23879412931376437
0.55,6,6402,236,15,1205,0.23899246330821103
0.55,6,6402,236,25,1206,0.2391907973026577
0.55,7,6402,183,0,650,0.1289170963903213
0.55,7,6402,183,1,864,0.171360571201904
0.55,7,6402,183,2,937,0.18583895279650933
0.55,7,6402,183,3,964,0.19119397064656882
0.55,7,6402,183,5,990,0.19635065450218167
0.55,7,6402,183,9,1008,0.19992066640222134
0.55,7,6402,183,15,1009,0.200119000396668
0.55,7,6402,183,25,1010,0.20031733439111463
0.55,8,6402,237,0,819,0.16243554145180483
0.55,8,6402,237,1,1111,0.2203490678302261
0.55,8,6402,237,2,1194,0.2368107893692979
0.55,8,6402,237,3,1224,0.24276080920269735
0.55,8,6402,237,5,1242,0.24633082110273702
0.55,8,6402,237,9,1257,0.24930583101943674
0.55,8,6402,237,15,1259,0.24970249900833003
0.55,8,6402,237,25,1260,0.24990083300277668
0.55,9,6402,247,0,816,0.16184053946846488
0.55,9,6402,247,1,1051,0.20844902816342722
0.55,9,6402,247,2,1136,0.22530741769139231
0.55,9,6402,247,3,1160,0.23006743355811185
0.55,9,6402,247,5,1189,0.23581911939706465
0.55,9,6402,247,9,1210,0.23998413328044427
0.55,9,6402,247,15,1217,0.2413724712415708
0.55,9,6402,247,25,1218,0.24157080523601746
0.55,10,6402,271,0,831,0.16481554938516463
0.55,10,6402,271,1,1086,0.2153907179690599
0.55,10,6402,271,2,1163,0.2306624355414518
0.55,10,6402,271,3,1195,0.23700912336374455
0.55,10,6402,271,5,1213,0.24057913526378422
0.55,10,6402,271,9,1222,0.24236414121380404
0.55,10,6402,271,15,1223,0.2425624752082507
